02,17,19,27
02,17,19,31
02,17,19,36
02,17,27,31
02,17,27,36
02,17,31,36
02,19,27,31
02,19,27,36
02,19,31,36
02,27,31,36
17,19,27,31
17,19,27,36
17,19,31,36
17,27,31,36
19,27,31,36
05,09,17,18
05,09,17,19
05,09,17,22
05,09,18,19
05,09,18,22
05,09,19,22
05,17,18,19
05,17,18,22
05,17,19,22
05,18,19,22
09,17,18,19
09,17,18,22
09,17,19,22
09,18,19,22
17,18,19,22
05,14,22,26
05,14,22,29
05,14,22,39
05,14,26,29
05,14,26,39
05,14,29,39
05,22,26,29
05,22,26,39
05,22,29,39
05,26,29,39
14,22,26,29
14,22,26,39
14,22,29,39
14,26,29,39
22,26,29,39
13,16,25,34
13,16,25,37
13,16,25,41
13,16,34,37
13,16,34,41
13,16,37,41
13,25,34,37
13,25,34,41
13,25,37,41
13,34,37,41
16,25,34,37
16,25,34,41
16,25,37,41
16,34,37,41
25,34,37,41
18,19,25,26
18,19,25,29
18,19,25,39
18,19,26,29
18,19,26,39
18,19,29,39
18,25,26,29
18,25,26,39
18,25,29,39
18,26,29,39
19,25,26,29
19,25,26,39
19,25,29,39
19,26,29,39
25,26,29,39
03,18,24,29
03,18,24,30
03,18,24,35
03,18,29,30
03,18,29,35
03,18,30,35
03,24,29,30
03,24,29,35
03,24,30,35
03,29,30,35
18,24,29,30
18,24,29,35
18,24,30,35
18,29,30,35
24,29,30,35
10,21,23,25
10,21,23,35
10,21,23,38
10,21,25,35
10,21,25,38
10,21,35,38
10,23,25,35
10,23,25,38
10,23,35,38
10,25,35,38
21,23,25,35
21,23,25,38
21,23,35,38
21,25,35,38
23,25,35,38
06,11,16,18
06,11,16,27
06,11,16,41
06,11,18,27
06,11,18,41
06,11,27,41
06,16,18,27
06,16,18,41
06,16,27,41
06,18,27,41
11,16,18,27
11,16,18,41
11,16,27,41
11,18,27,41
16,18,27,41
10,11,26,29
10,11,26,33
10,11,26,38
10,11,29,33
10,11,29,38
10,11,33,38
10,26,29,33
10,26,29,38
10,26,33,38
10,29,33,38
11,26,29,33
11,26,29,38
11,26,33,38
11,29,33,38
26,29,33,38
09,15,20,30
09,15,20,31
09,15,20,33
09,15,30,31
09,15,30,33
09,15,31,33
09,20,30,31
09,20,30,33
09,20,31,33
09,30,31,33
15,20,30,31
15,20,30,33
15,20,31,33
15,30,31,33
20,30,31,33
11,26,28,34
11,26,28,36
11,26,28,37
11,26,34,36
11,26,34,37
11,26,36,37
11,28,34,36
11,28,34,37
11,28,36,37
11,34,36,37
26,28,34,36
26,28,34,37
26,28,36,37
26,34,36,37
28,34,36,37
09,18,25,26
09,18,25,27
09,18,25,29
09,18,26,27
09,18,26,29
09,18,27,29
09,25,26,27
09,25,26,29
09,25,27,29
09,26,27,29
18,25,26,27
18,25,26,29
18,25,27,29
18,26,27,29
25,26,27,29
10,11,22,29
10,11,22,37
10,11,22,40
10,11,29,37
10,11,29,40
10,11,37,40
10,22,29,37
10,22,29,40
10,22,37,40
10,29,37,40
11,22,29,37
11,22,29,40
11,22,37,40
11,29,37,40
22,29,37,40
