13,17,26,27,31
13,17,26,27,37
13,17,26,31,37
13,17,27,31,37
13,26,27,31,37
17,26,27,31,37
04,18,25,29,32
04,18,25,29,34
04,18,25,32,34
04,18,29,32,34
04,25,29,32,34
18,25,29,32,34
02,10,18,23,34
02,10,18,23,36
02,10,18,34,36
02,10,23,34,36
02,18,23,34,36
10,18,23,34,36
01,12,29,40,44
01,12,29,40,45
01,12,29,44,45
01,12,40,44,45
01,29,40,44,45
12,29,40,44,45
09,10,26,28,39
09,10,26,28,43
09,10,26,39,43
09,10,28,39,43
09,26,28,39,43
10,26,28,39,43
04,15,25,26,32
04,15,25,26,35
04,15,25,32,35
04,15,26,32,35
04,25,26,32,35
15,25,26,32,35
03,05,18,28,42
03,05,18,28,43
03,05,18,42,43
03,05,28,42,43
03,18,28,42,43
05,18,28,42,43
11,14,18,24,35
11,14,18,24,37
11,14,18,35,37
11,14,24,35,37
11,18,24,35,37
14,18,24,35,37
17,18,19,20,27
17,18,19,20,44
17,18,19,27,44
17,18,20,27,44
17,19,20,27,44
18,19,20,27,44
05,20,24,25,35
05,20,24,25,36
05,20,24,35,36
05,20,25,35,36
05,24,25,35,36
20,24,25,35,36
10,16,36,40,41
10,16,36,40,42
10,16,36,41,42
10,16,40,41,42
10,36,40,41,42
16,36,40,41,42
03,13,15,23,24
03,13,15,23,44
03,13,15,24,44
03,13,23,24,44
03,15,23,24,44
13,15,23,24,44
