01
13
20
26
35
37
03
11
17
19
34
39
06
12
15
22
33
39
07
11
17
31
35
40
15
18
28
30
34
44
04
09
14
23
32
38
10
11
22
27
36
41
10
12
20
36
41
44
23
24
25
35
37
39
16
24
27
31
36
43
11
21
24
27
29
37
03
05
33
37
41
43
04
05
07
10
25
39
