06,20,30,38,40
06,20,30,38,45
06,20,30,40,45
06,20,38,40,45
06,30,38,40,45
20,30,38,40,45
03,06,17,21,32
03,06,17,21,40
03,06,17,32,40
03,06,21,32,40
03,17,21,32,40
06,17,21,32,40
01,20,28,32,42
01,20,28,32,44
01,20,28,42,44
01,20,32,42,44
01,28,32,42,44
20,28,32,42,44
08,14,19,29,30
08,14,19,29,40
08,14,19,30,40
08,14,29,30,40
08,19,29,30,40
14,19,29,30,40
05,12,15,30,37
05,12,15,30,41
05,12,15,37,41
05,12,30,37,41
05,15,30,37,41
12,15,30,37,41
07,10,17,20,25
07,10,17,20,32
07,10,17,25,32
07,10,20,25,32
07,17,20,25,32
10,17,20,25,32
04,05,06,23,31
04,05,06,23,34
04,05,06,31,34
04,05,23,31,34
04,06,23,31,34
05,06,23,31,34
02,11,14,23,25
02,11,14,23,32
02,11,14,25,32
02,11,23,25,32
02,14,23,25,32
11,14,23,25,32
06,09,10,18,20
06,09,10,18,31
06,09,10,20,31
06,09,18,20,31
06,10,18,20,31
09,10,18,20,31
07,13,16,18,31
07,13,16,18,32
07,13,16,31,32
07,13,18,31,32
07,16,18,31,32
13,16,18,31,32
06,08,12,13,15
06,08,12,13,19
06,08,12,15,19
06,08,13,15,19
06,12,13,15,19
08,12,13,15,19
11,15,20,24,27
11,15,20,24,45
11,15,20,27,45
11,15,24,27,45
11,20,24,27,45
15,20,24,27,45
09,13,24,35,36
09,13,24,35,41
09,13,24,36,41
09,13,35,36,41
09,24,35,36,41
13,24,35,36,41
08,20,21,31,34
08,20,21,31,39
08,20,21,34,39
08,20,31,34,39
08,21,31,34,39
20,21,31,34,39
04,06,10,15,16
04,06,10,15,44
04,06,10,16,44
04,06,15,16,44
04,10,15,16,44
06,10,15,16,44
10,36,39,43,44
10,36,39,43,45
10,36,39,44,45
10,36,43,44,45
10,39,43,44,45
36,39,43,44,45
08,17,21,23,36
08,17,21,23,40
08,17,21,36,40
08,17,23,36,40
08,21,23,36,40
17,21,23,36,40
13,21,24,25,29
13,21,24,25,44
13,21,24,29,44
13,21,25,29,44
13,24,25,29,44
21,24,25,29,44
11,12,17,33,34
11,12,17,33,36
11,12,17,34,36
11,12,33,34,36
11,17,33,34,36
12,17,33,34,36
02,04,09,19,21
02,04,09,19,26
02,04,09,21,26
02,04,19,21,26
02,09,19,21,26
04,09,19,21,26
13,16,17,29,31
13,16,17,29,37
13,16,17,31,37
13,16,29,31,37
13,17,29,31,37
16,17,29,31,37
28,31,34,37,38
28,31,34,37,41
28,31,34,38,41
28,31,37,38,41
28,34,37,38,41
31,34,37,38,41
06,15,16,19,27
06,15,16,19,30
06,15,16,27,30
06,15,19,27,30
06,16,19,27,30
15,16,19,27,30
03,05,17,22,30
03,05,17,22,31
03,05,17,30,31
03,05,22,30,31
03,17,22,30,31
05,17,22,30,31
03,09,13,18,24
03,09,13,18,31
03,09,13,24,31
03,09,18,24,31
03,13,18,24,31
09,13,18,24,31
07,10,25,27,29
07,10,25,27,40
07,10,25,29,40
07,10,27,29,40
07,25,27,29,40
10,25,27,29,40
02,06,19,21,35
02,06,19,21,39
02,06,19,35,39
02,06,21,35,39
02,19,21,35,39
06,19,21,35,39
03,08,13,20,30
03,08,13,20,36
03,08,13,30,36
03,08,20,30,36
03,13,20,30,36
08,13,20,30,36
14,17,21,25,31
14,17,21,25,37
14,17,21,31,37
14,17,25,31,37
14,21,25,31,37
17,21,25,31,37
01,10,16,18,23
01,10,16,18,38
01,10,16,23,38
01,10,18,23,38
01,16,18,23,38
10,16,18,23,38
03,04,14,20,25
03,04,14,20,35
03,04,14,25,35
03,04,20,25,35
03,14,20,25,35
04,14,20,25,35
02,17,33,37,38
02,17,33,37,45
02,17,33,38,45
02,17,37,38,45
02,33,37,38,45
17,33,37,38,45
