19,23,26,37,38,41
04,12,17,19,23,34
14,24,32,34,36,45
05,06,09,23,27,35
14,20,30,33,41,43
11,13,18,19,31,45
01,09,15,27,33,43
22,26,37,40,42,44
01,04,19,21,24,35
01,18,23,24,40,41
03,17,38,39,41,44
07,17,20,22,29,44
04,12,25,39,42,44
