06,20,30,38
06,20,30,40
06,20,30,45
06,20,38,40
06,20,38,45
06,20,40,45
06,30,38,40
06,30,38,45
06,30,40,45
06,38,40,45
20,30,38,40
20,30,38,45
20,30,40,45
20,38,40,45
30,38,40,45
03,06,17,21
03,06,17,32
03,06,17,40
03,06,21,32
03,06,21,40
03,06,32,40
03,17,21,32
03,17,21,40
03,17,32,40
03,21,32,40
06,17,21,32
06,17,21,40
06,17,32,40
06,21,32,40
17,21,32,40
01,20,28,32
01,20,28,42
01,20,28,44
01,20,32,42
01,20,32,44
01,20,42,44
01,28,32,42
01,28,32,44
01,28,42,44
01,32,42,44
20,28,32,42
20,28,32,44
20,28,42,44
20,32,42,44
28,32,42,44
08,14,19,29
08,14,19,30
08,14,19,40
08,14,29,30
08,14,29,40
08,14,30,40
08,19,29,30
08,19,29,40
08,19,30,40
08,29,30,40
14,19,29,30
14,19,29,40
14,19,30,40
14,29,30,40
19,29,30,40
05,12,15,30
05,12,15,37
05,12,15,41
05,12,30,37
05,12,30,41
05,12,37,41
05,15,30,37
05,15,30,41
05,15,37,41
05,30,37,41
12,15,30,37
12,15,30,41
12,15,37,41
12,30,37,41
15,30,37,41
07,10,17,20
07,10,17,25
07,10,17,32
07,10,20,25
07,10,20,32
07,10,25,32
07,17,20,25
07,17,20,32
07,17,25,32
07,20,25,32
10,17,20,25
10,17,20,32
10,17,25,32
10,20,25,32
17,20,25,32
04,05,06,23
04,05,06,31
04,05,06,34
04,05,23,31
04,05,23,34
04,05,31,34
04,06,23,31
04,06,23,34
04,06,31,34
04,23,31,34
05,06,23,31
05,06,23,34
05,06,31,34
05,23,31,34
06,23,31,34
02,11,14,23
02,11,14,25
02,11,14,32
02,11,23,25
02,11,23,32
02,11,25,32
02,14,23,25
02,14,23,32
02,14,25,32
02,23,25,32
11,14,23,25
11,14,23,32
11,14,25,32
11,23,25,32
14,23,25,32
06,09,10,18
06,09,10,20
06,09,10,31
06,09,18,20
06,09,18,31
06,09,20,31
06,10,18,20
06,10,18,31
06,10,20,31
06,18,20,31
09,10,18,20
09,10,18,31
09,10,20,31
09,18,20,31
10,18,20,31
07,13,16,18
07,13,16,31
07,13,16,32
07,13,18,31
07,13,18,32
07,13,31,32
07,16,18,31
07,16,18,32
07,16,31,32
07,18,31,32
13,16,18,31
13,16,18,32
13,16,31,32
13,18,31,32
16,18,31,32
06,08,12,13
06,08,12,15
06,08,12,19
06,08,13,15
06,08,13,19
06,08,15,19
06,12,13,15
06,12,13,19
06,12,15,19
06,13,15,19
08,12,13,15
08,12,13,19
08,12,15,19
08,13,15,19
12,13,15,19
11,15,20,24
11,15,20,27
11,15,20,45
11,15,24,27
11,15,24,45
11,15,27,45
11,20,24,27
11,20,24,45
11,20,27,45
11,24,27,45
15,20,24,27
15,20,24,45
15,20,27,45
15,24,27,45
20,24,27,45
09,13,24,35
09,13,24,36
09,13,24,41
09,13,35,36
09,13,35,41
09,13,36,41
09,24,35,36
09,24,35,41
09,24,36,41
09,35,36,41
13,24,35,36
13,24,35,41
13,24,36,41
13,35,36,41
24,35,36,41
