23
28
30
35
37
42
10
19
33
34
35
45
04
10
11
31
36
39
05
16
21
31
37
41
05
07
13
17
23
33
06
11
15
16
37
40
03
24
35
37
40
43
03
08
19
35
38
40
01
22
23
35
36
42
02
15
17
32
41
44
05
20
24
32
36
42
05
06
26
28
35
43
09
10
13
19
23
41
05
08
11
28
35
41
03
07
16
32
36
39
02
07
12
27
40
44
06
25
27
34
42
43
05
15
18
21
37
45
03
04
18
22
34
37
06
11
15
19
22
41
01
03
06
07
16
18
01
12
19
35
36
41
11
19
22
24
25
31
02
09
10
11
21
43
03
12
13
23
26
37
07
10
17
26
28
43
08
17
24
35
41
44
01
04
09
26
35
39
09
26
27
30
40
44
07
09
13
21
28
39
05
06
09
15
19
32
04
07
13
20
35
44
02
10
27
29
37
39
02
13
19
24
25
33
05
09
14
15
26
42
01
09
14
18
25
28
04
19
22
30
34
35
01
04
16
31
37
40
01
05
07
16
19
44
