13,14,23,25,34,44
16,20,22,35,37,39
08,16,23,34,36,39
01,02,05,24,40,43
02,12,14,16,34,38
05,15,16,21,22,32
03,07,18,20,31,33
01,05,10,11,20,40
03,07,11,20,28,44
09,10,11,17,41,44
11,15,16,17,42,43
18,19,20,29,41,42
12,14,16,21,29,32
05,10,14,21,27,32
