04,15,24,36,37,41
09,23,27,30,38,41
07,17,18,32,39,40
07,09,13,33,40,44
04,12,17,19,32,45
07,16,28,33,34,45
19,22,24,41,44,45
05,16,22,27,30,31
02,11,23,25,26,35
06,07,11,16,23,44
10,13,22,28,38,43
01,15,17,19,40,43
