04,09,19,29,36
04,09,19,29,41
04,09,19,36,41
04,09,29,36,41
04,19,29,36,41
09,19,29,36,41
06,14,26,41,42
06,14,26,41,43
06,14,26,42,43
06,14,41,42,43
06,26,41,42,43
14,26,41,42,43
05,15,21,39,43
05,15,21,39,45
05,15,21,43,45
05,15,39,43,45
05,21,39,43,45
15,21,39,43,45
04,25,31,35,39
04,25,31,35,41
04,25,31,39,41
04,25,35,39,41
04,31,35,39,41
25,31,35,39,41
09,13,18,24,26
09,13,18,24,42
09,13,18,26,42
09,13,24,26,42
09,18,24,26,42
13,18,24,26,42
01,13,14,19,42
01,13,14,19,45
01,13,14,42,45
01,13,19,42,45
01,14,19,42,45
13,14,19,42,45
04,10,18,20,32
04,10,18,20,45
04,10,18,32,45
04,10,20,32,45
04,18,20,32,45
10,18,20,32,45
10,11,18,19,20
10,11,18,19,45
10,11,18,20,45
10,11,19,20,45
10,18,19,20,45
11,18,19,20,45
02,15,21,27,31
02,15,21,27,35
02,15,21,31,35
02,15,27,31,35
02,21,27,31,35
15,21,27,31,35
18,20,22,33,35
18,20,22,33,39
18,20,22,35,39
18,20,33,35,39
18,22,33,35,39
20,22,33,35,39
14,15,17,21,31
14,15,17,21,38
14,15,17,31,38
14,15,21,31,38
14,17,21,31,38
15,17,21,31,38
05,08,10,17,22
05,08,10,17,31
05,08,10,22,31
05,08,17,22,31
05,10,17,22,31
08,10,17,22,31
04,05,17,18,22
04,05,17,18,36
04,05,17,22,36
04,05,18,22,36
04,17,18,22,36
05,17,18,22,36
10,13,14,26,32
10,13,14,26,33
10,13,14,32,33
10,13,26,32,33
10,14,26,32,33
13,14,26,32,33
