04,08,15,23,31,40
04,21,25,27,35,39
04,09,11,14,19,27
02,14,15,17,23,40
02,03,10,22,41,43
05,19,25,35,37,39
08,22,27,29,39,43
03,11,13,21,24,34
03,05,06,09,32,45
12,13,31,38,42,43
02,10,13,22,30,34
10,12,14,16,21,39
01,13,14,21,27,43
07,09,17,20,25,29
