03,10,22,23,25,43
10,20,24,27,28,29
04,15,17,23,29,43
06,07,22,32,36,39
06,09,14,30,33,42
06,16,28,29,39,44
03,09,13,20,30,34
11,22,24,33,38,43
07,20,23,25,26,39
02,05,11,16,30,34
01,07,08,09,36,40
02,03,06,16,41,44
04,12,24,33,39,43
