01,04,05
01,04,11
01,04,20
01,04,30
01,05,11
01,05,20
01,05,30
01,11,20
01,11,30
01,20,30
04,05,11
04,05,20
04,05,30
04,11,20
04,11,30
04,20,30
05,11,20
05,11,30
05,20,30
11,20,30
04,05,24
04,05,26
04,05,28
04,05,37
04,24,26
04,24,28
04,24,37
04,26,28
04,26,37
04,28,37
05,24,26
05,24,28
05,24,37
05,26,28
05,26,37
05,28,37
24,26,28
24,26,37
24,28,37
26,28,37
06,12,23
06,12,25
06,12,29
06,12,43
06,23,25
06,23,29
06,23,43
06,25,29
06,25,43
06,29,43
12,23,25
12,23,29
12,23,43
12,25,29
12,25,43
12,29,43
23,25,29
23,25,43
23,29,43
25,29,43
10,14,30
10,14,32
10,14,37
10,14,42
10,30,32
10,30,37
10,30,42
10,32,37
10,32,42
10,37,42
14,30,32
14,30,37
14,30,42
14,32,37
14,32,42
14,37,42
30,32,37
30,32,42
30,37,42
32,37,42
01,09,24
01,09,28
01,09,33
01,09,36
01,24,28
01,24,33
01,24,36
01,28,33
01,28,36
01,33,36
09,24,28
09,24,33
09,24,36
09,28,33
09,28,36
09,33,36
24,28,33
24,28,36
24,33,36
28,33,36
01,02,06
01,02,12
01,02,31
01,02,36
01,06,12
01,06,31
01,06,36
01,12,31
01,12,36
01,31,36
02,06,12
02,06,31
02,06,36
02,12,31
02,12,36
02,31,36
06,12,31
06,12,36
06,31,36
12,31,36
07,12,24
07,12,43
07,12,44
07,12,45
07,24,43
07,24,44
07,24,45
07,43,44
07,43,45
07,44,45
12,24,43
12,24,44
12,24,45
12,43,44
12,43,45
12,44,45
24,43,44
24,43,45
24,44,45
43,44,45
03,09,10
03,09,31
03,09,32
03,09,40
03,10,31
03,10,32
03,10,40
03,31,32
03,31,40
03,32,40
09,10,31
09,10,32
09,10,40
09,31,32
09,31,40
09,32,40
10,31,32
10,31,40
10,32,40
31,32,40
06,11,30
06,11,32
06,11,35
06,11,42
06,30,32
06,30,35
06,30,42
06,32,35
06,32,42
06,35,42
11,30,32
11,30,35
11,30,42
11,32,35
11,32,42
11,35,42
30,32,35
30,32,42
30,35,42
32,35,42
04,09,21
04,09,27
04,09,38
04,09,44
04,21,27
04,21,38
04,21,44
04,27,38
04,27,44
04,38,44
09,21,27
09,21,38
09,21,44
09,27,38
09,27,44
09,38,44
21,27,38
21,27,44
21,38,44
27,38,44
05,11,14
05,11,20
05,11,32
05,11,42
05,14,20
05,14,32
05,14,42
05,20,32
05,20,42
05,32,42
11,14,20
11,14,32
11,14,42
11,20,32
11,20,42
11,32,42
14,20,32
14,20,42
14,32,42
20,32,42
18,21,24
18,21,26
18,21,39
18,21,45
18,24,26
18,24,39
18,24,45
18,26,39
18,26,45
18,39,45
21,24,26
21,24,39
21,24,45
21,26,39
21,26,45
21,39,45
24,26,39
24,26,45
24,39,45
26,39,45
02,04,13
02,04,22
02,04,23
02,04,41
02,13,22
02,13,23
02,13,41
02,22,23
02,22,41
02,23,41
04,13,22
04,13,23
04,13,41
04,22,23
04,22,41
04,23,41
13,22,23
13,22,41
13,23,41
22,23,41
03,04,26
03,04,30
03,04,35
03,04,44
03,26,30
03,26,35
03,26,44
03,30,35
03,30,44
03,35,44
04,26,30
04,26,35
04,26,44
04,30,35
04,30,44
04,35,44
26,30,35
26,30,44
26,35,44
30,35,44
07,11,16
07,11,19
07,11,38
07,11,39
07,16,19
07,16,38
07,16,39
07,19,38
07,19,39
07,38,39
11,16,19
11,16,38
11,16,39
11,19,38
11,19,39
11,38,39
16,19,38
16,19,39
16,38,39
19,38,39
02,04,19
02,04,23
02,04,44
02,04,45
02,19,23
02,19,44
02,19,45
02,23,44
02,23,45
02,44,45
04,19,23
04,19,44
04,19,45
04,23,44
04,23,45
04,44,45
19,23,44
19,23,45
19,44,45
23,44,45
01,03,08
01,03,18
01,03,28
01,03,42
01,08,18
01,08,28
01,08,42
01,18,28
01,18,42
01,28,42
03,08,18
03,08,28
03,08,42
03,18,28
03,18,42
03,28,42
08,18,28
08,18,42
08,28,42
18,28,42
01,17,24
01,17,25
01,17,33
01,17,35
01,24,25
01,24,33
01,24,35
01,25,33
01,25,35
01,33,35
17,24,25
17,24,33
17,24,35
17,25,33
17,25,35
17,33,35
24,25,33
24,25,35
24,33,35
25,33,35
12,15,25
12,15,27
12,15,37
12,15,41
12,25,27
12,25,37
12,25,41
12,27,37
12,27,41
12,37,41
15,25,27
15,25,37
15,25,41
15,27,37
15,27,41
15,37,41
25,27,37
25,27,41
25,37,41
27,37,41
04,16,19
04,16,27
04,16,29
04,16,30
04,19,27
04,19,29
04,19,30
04,27,29
04,27,30
04,29,30
16,19,27
16,19,29
16,19,30
16,27,29
16,27,30
16,29,30
19,27,29
19,27,30
19,29,30
27,29,30
04,06,12
04,06,21
04,06,23
04,06,28
04,12,21
04,12,23
04,12,28
04,21,23
04,21,28
04,23,28
06,12,21
06,12,23
06,12,28
06,21,23
06,21,28
06,23,28
12,21,23
12,21,28
12,23,28
21,23,28
02,06,10
02,06,13
02,06,20
02,06,28
02,10,13
02,10,20
02,10,28
02,13,20
02,13,28
02,20,28
06,10,13
06,10,20
06,10,28
06,13,20
06,13,28
06,20,28
10,13,20
10,13,28
10,20,28
13,20,28
15,26,29
15,26,32
15,26,34
15,26,38
15,29,32
15,29,34
15,29,38
15,32,34
15,32,38
15,34,38
26,29,32
26,29,34
26,29,38
26,32,34
26,32,38
26,34,38
29,32,34
29,32,38
29,34,38
32,34,38
01,11,26
01,11,29
01,11,34
01,11,40
01,26,29
01,26,34
01,26,40
01,29,34
01,29,40
01,34,40
11,26,29
11,26,34
11,26,40
11,29,34
11,29,40
11,34,40
26,29,34
26,29,40
26,34,40
29,34,40
08,17,31
08,17,32
08,17,33
08,17,39
08,31,32
08,31,33
08,31,39
08,32,33
08,32,39
08,33,39
17,31,32
17,31,33
17,31,39
17,32,33
17,32,39
17,33,39
31,32,33
31,32,39
31,33,39
32,33,39
02,10,11
02,10,18
02,10,22
02,10,33
02,11,18
02,11,22
02,11,33
02,18,22
02,18,33
02,22,33
10,11,18
10,11,22
10,11,33
10,18,22
10,18,33
10,22,33
11,18,22
11,18,33
11,22,33
18,22,33
05,13,21
05,13,27
05,13,29
05,13,45
05,21,27
05,21,29
05,21,45
05,27,29
05,27,45
05,29,45
13,21,27
13,21,29
13,21,45
13,27,29
13,27,45
13,29,45
21,27,29
21,27,45
21,29,45
27,29,45
06,09,14
06,09,18
06,09,28
06,09,30
06,14,18
06,14,28
06,14,30
06,18,28
06,18,30
06,28,30
09,14,18
09,14,28
09,14,30
09,18,28
09,18,30
09,28,30
14,18,28
14,18,30
14,28,30
18,28,30
01,20,21
01,20,22
01,20,26
01,20,29
01,21,22
01,21,26
01,21,29
01,22,26
01,22,29
01,26,29
20,21,22
20,21,26
20,21,29
20,22,26
20,22,29
20,26,29
21,22,26
21,22,29
21,26,29
22,26,29
01,11,31
01,11,32
01,11,34
01,11,37
01,31,32
01,31,34
01,31,37
01,32,34
01,32,37
01,34,37
11,31,32
11,31,34
11,31,37
11,32,34
11,32,37
11,34,37
31,32,34
31,32,37
31,34,37
32,34,37
11,22,26
11,22,28
11,22,35
11,22,43
11,26,28
11,26,35
11,26,43
11,28,35
11,28,43
11,35,43
22,26,28
22,26,35
22,26,43
22,28,35
22,28,43
22,35,43
26,28,35
26,28,43
26,35,43
28,35,43
05,25,27
05,25,29
05,25,31
05,25,43
05,27,29
05,27,31
05,27,43
05,29,31
05,29,43
05,31,43
25,27,29
25,27,31
25,27,43
25,29,31
25,29,43
25,31,43
27,29,31
27,29,43
27,31,43
29,31,43
12,24,29
12,24,32
12,24,37
12,24,39
12,29,32
12,29,37
12,29,39
12,32,37
12,32,39
12,37,39
24,29,32
24,29,37
24,29,39
24,32,37
24,32,39
24,37,39
29,32,37
29,32,39
29,37,39
32,37,39
02,08,21
02,08,29
02,08,37
02,08,45
02,21,29
02,21,37
02,21,45
02,29,37
02,29,45
02,37,45
08,21,29
08,21,37
08,21,45
08,29,37
08,29,45
08,37,45
21,29,37
21,29,45
21,37,45
29,37,45
12,18,29
12,18,32
12,18,39
12,18,45
12,29,32
12,29,39
12,29,45
12,32,39
12,32,45
12,39,45
18,29,32
18,29,39
18,29,45
18,32,39
18,32,45
18,39,45
29,32,39
29,32,45
29,39,45
32,39,45
22,30,34
22,30,36
22,30,43
22,30,45
22,34,36
22,34,43
22,34,45
22,36,43
22,36,45
22,43,45
30,34,36
30,34,43
30,34,45
30,36,43
30,36,45
30,43,45
34,36,43
34,36,45
34,43,45
36,43,45
04,19,25
04,19,27
04,19,29
04,19,31
04,25,27
04,25,29
04,25,31
04,27,29
04,27,31
04,29,31
19,25,27
19,25,29
19,25,31
19,27,29
19,27,31
19,29,31
25,27,29
25,27,31
25,29,31
27,29,31
09,18,24
09,18,33
09,18,36
09,18,39
09,24,33
09,24,36
09,24,39
09,33,36
09,33,39
09,36,39
18,24,33
18,24,36
18,24,39
18,33,36
18,33,39
18,36,39
24,33,36
24,33,39
24,36,39
33,36,39
