13
14
23
25
34
44
16
20
22
35
37
39
08
16
23
34
36
39
01
02
05
24
40
43
02
12
14
16
34
38
05
15
16
21
22
32
03
07
18
20
31
33
01
05
10
11
20
40
03
07
11
20
28
44
09
10
11
17
41
44
11
15
16
17
42
43
18
19
20
29
41
42
12
14
16
21
29
32
05
10
14
21
27
32
09
22
24
32
38
39
04
06
15
23
25
36
05
18
22
34
41
45
15
18
20
23
37
39
01
03
19
20
26
34
16
20
25
26
36
41
02
03
12
16
30
37
02
04
10
15
27
31
01
04
10
13
14
44
07
20
23
27
31
33
01
13
16
18
23
25
02
07
09
13
22
38
01
03
15
16
23
28
05
07
15
21
32
45
07
10
14
21
26
37
04
06
13
25
31
41
10
13
14
19
35
40
04
16
21
24
26
37
02
07
18
20
24
29
04
05
09
27
34
39
01
11
16
39
40
45
05
10
30
40
44
45
04
16
22
28
33
39
18
19
24
28
33
40
07
17
21
32
40
45
02
11
13
16
41
43
02
08
24
27
30
43
03
12
22
30
37
39
04
08
23
27
30
36
02
16
17
18
20
23
03
06
20
39
40
41
06
10
15
36
39
43
02
03
05
07
10
38
02
04
07
09
12
13
04
05
10
18
27
40
06
08
14
29
39
42
03
04
12
18
19
29
01
33
38
39
44
45
09
14
16
19
28
41
13
17
20
28
30
33
24
27
30
37
44
45
08
18
30
32
38
45
05
14
18
19
29
31
07
08
22
23
30
42
12
19
21
22
34
38
05
07
25
31
39
41
09
15
23
33
35
40
16
21
26
29
30
45
18
22
30
31
39
41
04
15
19
25
30
38
02
12
22
38
41
44
04
21
27
38
39
44
03
17
23
33
42
45
07
27
28
30
31
35
04
13
18
21
29
37
14
17
23
32
33
43
09
20
31
33
36
45
06
10
19
37
43
45
01
07
16
18
21
29
04
05
13
19
27
37
19
24
27
31
33
43
14
16
27
28
33
41
05
09
12
20
37
42
01
12
24
27
36
44
03
05
08
17
37
41
02
05
20
23
31
38
04
08
24
31
42
45
04
06
07
25
26
30
10
14
15
20
24
45
07
13
19
35
37
38
03
04
08
18
21
33
24
26
32
37
38
41
02
28
31
37
41
44
05
18
22
40
41
44
15
16
23
25
40
41
01
07
14
16
34
44
03
15
19
35
36
43
03
11
14
19
21
43
04
09
10
22
41
44
06
13
19
20
37
44
08
10
19
25
35
44
09
11
15
28
33
44
08
10
17
19
24
41
03
09
10
27
35
38
02
06
13
20
28
44
07
08
13
37
42
44
02
06
08
09
15
27
07
08
09
13
15
27
04
30
31
33
35
45
22
28
31
35
36
38
18
23
28
29
39
44
07
09
23
24
33
36
05
11
25
33
42
44
01
04
07
09
34
37
01
02
22
30
37
42
02
04
07
10
20
44
10
27
37
40
42
43
08
17
20
25
33
36
08
16
23
27
32
41
04
07
27
28
32
43
12
15
25
30
34
39
09
14
22
29
39
41
04
08
12
15
19
43
02
24
36
38
42
43
01
09
10
15
30
42
03
06
12
28
29
43
06
16
18
25
34
45
06
14
15
18
24
41
05
08
10
15
17
41
02
07
10
21
28
35
05
07
12
22
26
33
11
19
23
28
34
35
10
28
29
31
33
37
03
05
13
22
36
44
10
13
22
25
28
36
09
11
24
31
36
44
10
22
26
27
33
43
13
14
29
33
38
43
04
09
16
26
28
42
01
10
16
22
35
44
08
16
22
23
28
38
02
20
22
28
29
38
01
05
10
13
23
25
01
02
08
20
24
31
03
05
11
23
24
42
01
11
23
27
33
39
06
18
20
22
26
34
13
15
23
29
31
34
04
11
16
30
33
43
16
21
27
29
34
44
05
21
26
27
32
33
10
13
21
29
41
43
12
14
18
22
28
31
03
07
13
29
32
44
08
09
15
21
26
45
03
11
14
20
26
42
01
18
22
33
34
43
11
29
32
39
40
43
02
07
16
25
35
38
03
05
07
37
39
42
16
20
26
30
32
40
